n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1523,4,4,8,2,2,1,4194304,0,1.806015,202
1524,4,4,8,2,2,2,2097152,0,1.868913,275
1525,4,4,8,2,2,4,1048576,0,1.909381,458
1526,4,4,8,2,4,1,4194304,0,1.826697,233
1527,4,4,8,2,4,2,2097152,0,1.968902,385
1528,4,4,8,4,1,1,4194304,0,1.981115,262
1529,4,4,8,4,1,2,2097152,0,2.10693,378
1530,4,4,8,4,1,4,1048576,0,1.939023,540
1531,4,4,8,4,2,1,4194304,0,1.871688,260
1532,4,4,8,4,2,2,2097152,0,1.930424,427
1533,4,4,8,8,1,1,4194304,0,2.06345,312
1534,4,4,8,8,1,2,2097152,0,1.868715,457
1535,4,8,1,1,1,1,4194304,0,2.023168,115
1536,4,8,1,1,1,2,2097152,0,2.079916,151
1537,4,8,1,1,1,4,1048576,0,1.935572,218
1538,4,8,1,1,2,1,4194304,0,1.811463,124
1539,4,8,1,1,2,2,2097152,0,1.751426,168
1540,4,8,1,1,2,4,1048576,0,1.842305,306
1541,4,8,1,1,4,1,4194304,0,1.919631,164
1542,4,8,1,1,4,2,2097152,0,2.050525,207
1543,4,8,1,1,4,4,1048576,0,1.865954,388
1544,4,8,1,1,8,1,4194304,0,1.992777,244
1545,4,8,1,1,8,2,2097152,0,2.044804,322
1546,4,8,1,1,8,4,1048576,0,1.990188,580
1547,4,8,1,2,1,1,4194304,0,1.819013,133
1548,4,8,1,2,1,2,2097152,0,1.888242,179
1549,4,8,1,2,1,4,1048576,0,1.81242,239
1550,4,8,1,2,2,1,4194304,0,1.889392,173
1551,4,8,1,2,2,2,2097152,0,1.938598,225
1552,4,8,1,2,2,4,1048576,0,1.917409,420
1553,4,8,1,2,4,1,4194304,0,2.006029,252
1554,4,8,1,2,4,2,2097152,0,1.949528,371
1555,4,8,1,2,4,4,1048576,0,2.007206,505
1556,4,8,1,4,1,1,4194304,0,1.844915,199
1557,4,8,1,4,1,2,2097152,0,2.143963,265
1558,4,8,1,4,1,4,1048576,0,2.01257,394
1559,4,8,1,4,2,1,4194304,0,2.066911,296
1560,4,8,1,4,2,2,2097152,0,2.01488,348
1561,4,8,1,4,2,4,1048576,0,2.056317,587
1562,4,8,1,8,1,1,4194304,0,2.200711,293
1563,4,8,1,8,1,2,2097152,0,2.138076,560
1564,4,8,1,8,1,4,1048576,0,2.015631,523
1565,4,8,2,1,1,1,4194304,0,2.000198,167
1566,4,8,2,1,1,2,2097152,0,2.053352,175
1567,4,8,2,1,1,4,1048576,0,2.004647,252
1568,4,8,2,1,2,1,4194304,0,2.021458,216
1569,4,8,2,1,2,2,2097152,0,1.862017,279
1570,4,8,2,1,2,4,1048576,0,1.833219,341
1571,4,8,2,1,4,1,4194304,0,1.968173,398
1572,4,8,2,1,4,2,2097152,0,2.00446,437
1573,4,8,2,1,4,4,1048576,0,1.97028,505
1574,4,8,2,1,8,1,4194304,0,2.061511,678
1575,4,8,2,1,8,2,2097152,0,1.976064,750
1576,4,8,2,1,8,4,1048576,0,1.915431,865
1577,4,8,2,2,1,1,4194304,0,1.77072,214
1578,4,8,2,2,1,2,2097152,0,1.924095,279
1579,4,8,2,2,1,4,1048576,0,1.952194,321
1580,4,8,2,2,2,1,4194304,0,1.904159,369
1581,4,8,2,2,2,2,2097152,0,1.985635,453
1582,4,8,2,2,2,4,1048576,0,2.053064,519
1583,4,8,2,2,4,1,4194304,0,2.081248,659
1584,4,8,2,2,4,2,2097152,0,1.980346,808
1585,4,8,2,2,4,4,1048576,0,1.937035,840
1586,4,8,2,4,1,1,4194304,0,1.86813,373
1587,4,8,2,4,1,2,2097152,0,2.04656,448
1588,4,8,2,4,1,4,1048576,0,1.995279,496
1589,4,8,2,4,2,1,4194304,0,1.991254,656
1590,4,8,2,4,2,2,2097152,0,2.083968,739
1591,4,8,2,4,2,4,1048576,0,2.059385,817
1592,4,8,2,8,1,1,4194304,0,1.926904,560
1593,4,8,2,8,1,2,2097152,0,2.051945,820
1594,4,8,2,8,1,4,1048576,0,2.121023,751
1595,4,8,4,1,1,1,4194304,0,1.836485,168
1596,4,8,4,1,1,2,2097152,0,1.987605,243
1597,4,8,4,1,1,4,1048576,0,1.796901,349
1598,4,8,4,1,2,1,4194304,0,1.921903,208
1599,4,8,4,1,2,2,2097152,0,1.925861,260
1600,4,8,4,1,2,4,1048576,0,1.979642,451
1601,4,8,4,1,4,1,4194304,0,2.061449,377
1602,4,8,4,1,4,2,2097152,0,2.139902,409
1603,4,8,4,1,4,4,1048576,0,1.891039,598
1604,4,8,4,1,8,1,4194304,0,2.0225,485
1605,4,8,4,1,8,2,2097152,0,2.046245,661
1606,4,8,4,2,1,1,4194304,0,1.939171,281
1607,4,8,4,2,1,2,2097152,0,1.97503,279
1608,4,8,4,2,1,4,1048576,0,2.007862,420
1609,4,8,4,2,2,1,4194304,0,2.05228,354
1610,4,8,4,2,2,2,2097152,0,1.919341,538
1611,4,8,4,2,2,4,1048576,0,2.030628,671
1612,4,8,4,2,4,1,4194304,0,2.006739,553
1613,4,8,4,2,4,2,2097152,0,2.086823,660
1614,4,8,4,4,1,1,4194304,0,2.201359,356
1615,4,8,4,4,1,2,2097152,0,1.986439,467
1616,4,8,4,4,1,4,1048576,0,2.019503,691
1617,4,8,8,1,1,1,4194304,0,1.924917,147
1618,4,8,8,1,1,2,2097152,0,1.775049,218
1619,4,8,8,1,1,4,1048576,0,1.963309,384
1620,4,8,8,1,2,1,4194304,0,1.97228,195
1621,4,8,8,1,2,2,2097152,0,1.885564,258
1622,4,8,8,1,4,1,4194304,0,2.078968,294
1623,4,8,8,2,1,1,4194304,0,2.027603,277
1624,4,8,8,2,1,2,2097152,0,2.045411,386
1625,4,8,8,2,1,4,1048576,0,2.087735,545
1626,4,8,8,2,2,1,4194304,0,2.187336,348
1627,4,8,8,4,1,1,4194304,0,2.032228,364
1628,4,8,8,4,1,2,2097152,0,2.049573,552
1629,8,1,1,1,1,1,4194304,0,1.649372,91
1630,8,1,1,1,1,2,2097152,0,1.62176,112
1631,8,1,1,1,1,4,1048576,0,1.648192,189
1632,8,1,1,1,2,1,4194304,0,1.542724,76
1633,8,1,1,1,2,2,2097152,0,1.626726,119
1634,8,1,1,1,2,4,1048576,0,1.553106,132
1635,8,1,1,1,4,1,4194304,0,1.997993,116
1636,8,1,1,1,4,2,2097152,0,2.038104,129
1637,8,1,1,1,4,4,1048576,0,1.956702,166
1638,8,1,1,1,8,1,4194304,0,1.830879,115
1639,8,1,1,1,8,2,2097152,0,1.873348,161
1640,8,1,1,1,8,4,1048576,0,1.929501,234
1641,8,1,1,2,1,1,4194304,0,1.554265,77
1642,8,1,1,2,1,2,2097152,0,1.636627,102
1643,8,1,1,2,1,4,1048576,0,1.783652,141
1644,8,1,1,2,2,1,4194304,0,2.111156,118
1645,8,1,1,2,2,2,2097152,0,1.855845,138
1646,8,1,1,2,2,4,1048576,0,2.136168,216
1647,8,1,1,2,4,1,4194304,0,1.808055,136
1648,8,1,1,2,4,2,2097152,0,2.050844,176
1649,8,1,1,2,4,4,1048576,0,1.825987,230
1650,8,1,1,2,8,1,4194304,0,1.872639,150
1651,8,1,1,2,8,2,2097152,0,1.977396,207
1652,8,1,1,2,8,4,1048576,0,2.065637,342
1653,8,1,1,4,1,1,4194304,0,2.04301,106
1654,8,1,1,4,1,2,2097152,0,1.97174,142
1655,8,1,1,4,1,4,1048576,0,1.877106,181
1656,8,1,1,4,2,1,4194304,0,1.763347,140
1657,8,1,1,4,2,2,2097152,0,1.941499,186
1658,8,1,1,4,2,4,1048576,0,1.814787,299
1659,8,1,1,4,4,1,4194304,0,1.909747,172
1660,8,1,1,4,4,2,2097152,0,2.140739,250
1661,8,1,1,4,4,4,1048576,0,1.904321,318
1662,8,1,1,4,8,1,4194304,0,1.925961,229
1663,8,1,1,4,8,2,2097152,0,1.940353,293
1664,8,1,1,4,8,4,1048576,0,2.067523,472
1665,8,1,1,8,1,1,4194304,0,1.973392,143
1666,8,1,1,8,1,2,2097152,0,1.838402,156
1667,8,1,1,8,1,4,1048576,0,1.999823,272
1668,8,1,1,8,2,1,4194304,0,1.98468,183
1669,8,1,1,8,2,2,2097152,0,2.07293,252
1670,8,1,1,8,2,4,1048576,0,2.110448,394
1671,8,1,1,8,4,1,4194304,0,2.0289,253
1672,8,1,1,8,4,2,2097152,0,1.910455,368
1673,8,1,1,8,4,4,1048576,0,2.113133,501
1674,8,1,2,1,1,1,4194304,0,1.650303,88
1675,8,1,2,1,1,2,2097152,0,1.607121,115
1676,8,1,2,1,1,4,1048576,0,1.671659,192
1677,8,1,2,1,2,1,4194304,0,1.737832,104
1678,8,1,2,1,2,2,2097152,0,1.613467,162
1679,8,1,2,1,2,4,1048576,0,1.609947,189
1680,8,1,2,1,4,1,4194304,0,1.974458,136
1681,8,1,2,1,4,2,2097152,0,2.154423,232
1682,8,1,2,1,4,4,1048576,0,2.067374,295
1683,8,1,2,1,8,1,4194304,0,2.029761,193
1684,8,1,2,1,8,2,2097152,0,1.947876,315
1685,8,1,2,1,8,4,1048576,0,1.874907,333
1686,8,1,2,2,1,1,4194304,0,1.764124,108
1687,8,1,2,2,1,2,2097152,0,1.946708,145
1688,8,1,2,2,1,4,1048576,0,1.813173,196
1689,8,1,2,2,2,1,4194304,0,2.084881,135
1690,8,1,2,2,2,2,2097152,0,2.148002,193
1691,8,1,2,2,2,4,1048576,0,1.973187,210
1692,8,1,2,2,4,1,4194304,0,2.004725,186
1693,8,1,2,2,4,2,2097152,0,1.857139,298
1694,8,1,2,2,4,4,1048576,0,1.854558,358
1695,8,1,2,2,8,1,4194304,0,2.003716,321
1696,8,1,2,2,8,2,2097152,0,2.086305,651
1697,8,1,2,2,8,4,1048576,0,1.9887,463
1698,8,1,2,4,1,1,4194304,0,1.994583,141
1699,8,1,2,4,1,2,2097152,0,1.995053,206
1700,8,1,2,4,1,4,1048576,0,2.067336,255
1701,8,1,2,4,2,1,4194304,0,1.905137,218
1702,8,1,2,4,2,2,2097152,0,2.060711,304
1703,8,1,2,4,2,4,1048576,0,1.893874,384
1704,8,1,2,4,4,1,4194304,0,2.095528,329
1705,8,1,2,4,4,2,2097152,0,2.05564,589
1706,8,1,2,4,4,4,1048576,0,2.122746,502
1707,8,1,2,4,8,1,4194304,0,2.045714,549
1708,8,1,2,4,8,2,2097152,0,2.146134,725
1709,8,1,2,4,8,4,1048576,0,2.174759,756
1710,8,1,2,8,1,1,4194304,0,1.963605,192
1711,8,1,2,8,1,2,2097152,0,1.924412,245
1712,8,1,2,8,1,4,1048576,0,1.885924,342
1713,8,1,2,8,2,1,4194304,0,1.945262,346
1714,8,1,2,8,2,2,2097152,0,2.044051,526
1715,8,1,2,8,2,4,1048576,0,2.117731,550
1716,8,1,2,8,4,1,4194304,0,2.011059,507
1717,8,1,2,8,4,2,2097152,0,2.110075,880
1718,8,1,2,8,4,4,1048576,0,2.157002,719
1719,8,1,4,1,1,1,4194304,0,1.601179,87
1720,8,1,4,1,1,2,2097152,0,1.773875,145
1721,8,1,4,1,1,4,1048576,0,1.483325,218
1722,8,1,4,1,2,1,4194304,0,2.08607,147
1723,8,1,4,1,2,2,2097152,0,1.957033,192
1724,8,1,4,1,2,4,1048576,0,2.307978,297
1725,8,1,4,1,4,1,4194304,0,1.820867,194
1726,8,1,4,1,4,2,2097152,0,1.871965,243
1727,8,1,4,1,4,4,1048576,0,1.953395,349
1728,8,1,4,1,8,1,4194304,0,2.032888,260
1729,8,1,4,1,8,2,2097152,0,1.906663,324
1730,8,1,4,1,8,4,1048576,0,1.890564,469
1731,8,1,4,2,1,1,4194304,0,2.28753,144
1732,8,1,4,2,1,2,2097152,0,2.035253,230
1733,8,1,4,2,1,4,1048576,0,2.166876,274
1734,8,1,4,2,2,1,4194304,0,1.780859,192
1735,8,1,4,2,2,2,2097152,0,1.986199,243
1736,8,1,4,2,2,4,1048576,0,1.871162,407
1737,8,1,4,2,4,1,4194304,0,1.955727,293
1738,8,1,4,2,4,2,2097152,0,1.871264,353
1739,8,1,4,2,4,4,1048576,0,1.97836,495
1740,8,1,4,2,8,1,4194304,0,2.07815,375
1741,8,1,4,2,8,2,2097152,0,2.133913,595
1742,8,1,4,2,8,4,1048576,0,2.024254,684
1743,8,1,4,4,1,1,4194304,0,1.900829,204
1744,8,1,4,4,1,2,2097152,0,2.012149,254
1745,8,1,4,4,1,4,1048576,0,1.858589,364
1746,8,1,4,4,2,1,4194304,0,1.896129,296
1747,8,1,4,4,2,2,2097152,0,1.985499,406
1748,8,1,4,4,2,4,1048576,0,2.0282,501
1749,8,1,4,4,4,1,4194304,0,2.124654,460
1750,8,1,4,4,4,2,2097152,0,2.109488,571
1751,8,1,4,4,4,4,1048576,0,2.04509,724
1752,8,1,4,8,1,1,4194304,0,1.906663,310
1753,8,1,4,8,1,2,2097152,0,2.113432,362
1754,8,1,4,8,1,4,1048576,0,1.987177,520
1755,8,1,4,8,2,1,4194304,0,1.93533,469
1756,8,1,4,8,2,2,2097152,0,2.058067,724
1757,8,1,4,8,2,4,1048576,0,2.105669,808
1758,8,1,8,1,1,1,4194304,0,1.915666,133
1759,8,1,8,1,1,2,2097152,0,2.055357,194
1760,8,1,8,1,1,4,1048576,0,1.896932,292
1761,8,1,8,1,2,1,4194304,0,1.802085,137
1762,8,1,8,1,2,2,2097152,0,1.759767,200
1763,8,1,8,1,2,4,1048576,0,1.904063,285
1764,8,1,8,1,4,1,4194304,0,1.845659,224
1765,8,1,8,1,4,2,2097152,0,1.979309,288
1766,8,1,8,1,4,4,1048576,0,1.94185,451
1767,8,1,8,1,8,1,4194304,0,1.999586,262
1768,8,1,8,1,8,2,2097152,0,2.020858,405
1769,8,1,8,1,8,4,1048576,0,1.897849,618
1770,8,1,8,2,1,1,4194304,0,1.840731,157
1771,8,1,8,2,1,2,2097152,0,1.786844,198
1772,8,1,8,2,1,4,1048576,0,1.886755,290
1773,8,1,8,2,2,1,4194304,0,1.912618,217
1774,8,1,8,2,2,2,2097152,0,1.938286,294
1775,8,1,8,2,2,4,1048576,0,1.988004,461
1776,8,1,8,2,4,1,4194304,0,1.901153,296
1777,8,1,8,2,4,2,2097152,0,2.04752,418
1778,8,1,8,2,4,4,1048576,0,1.939999,654
1779,8,1,8,4,1,1,4194304,0,1.878429,210
1780,8,1,8,4,1,2,2097152,0,1.880741,289
1781,8,1,8,4,1,4,1048576,0,1.901325,451
1782,8,1,8,4,2,1,4194304,0,1.967885,316
1783,8,1,8,4,2,2,2097152,0,2.00234,434
1784,8,1,8,4,2,4,1048576,0,2.052752,627
1785,8,1,8,8,1,1,4194304,0,1.888836,300
1786,8,1,8,8,1,2,2097152,0,1.999386,462
1787,8,1,8,8,1,4,1048576,0,2.010025,655
1788,8,2,1,1,1,1,4194304,0,1.582949,81
1789,8,2,1,1,1,2,2097152,0,1.624202,128
1790,8,2,1,1,1,4,1048576,0,1.652254,147
1791,8,2,1,1,2,1,4194304,0,1.623505,85
1792,8,2,1,1,2,2,2097152,0,1.656974,105
1793,8,2,1,1,2,4,1048576,0,1.678187,153
1794,8,2,1,1,4,1,4194304,0,1.971026,135
1795,8,2,1,1,4,2,2097152,0,2.170886,163
1796,8,2,1,1,4,4,1048576,0,1.954764,207
1797,8,2,1,1,8,1,4194304,0,1.897898,157
1798,8,2,1,1,8,2,2097152,0,1.795615,208
1799,8,2,1,1,8,4,1048576,0,1.879044,292
1800,8,2,1,2,1,1,4194304,0,1.664512,93
1801,8,2,1,2,1,2,2097152,0,1.716844,125
1802,8,2,1,2,1,4,1048576,0,1.647067,148
1803,8,2,1,2,2,1,4194304,0,1.888196,132
1804,8,2,1,2,2,2,2097152,0,1.913651,182
1805,8,2,1,2,2,4,1048576,0,1.969041,237
1806,8,2,1,2,4,1,4194304,0,1.891835,181
1807,8,2,1,2,4,2,2097152,0,1.89867,225
1808,8,2,1,2,4,4,1048576,0,1.952642,319
1809,8,2,1,2,8,1,4194304,0,1.9653,234
1810,8,2,1,2,8,2,2097152,0,1.89554,279
1811,8,2,1,2,8,4,1048576,0,1.90426,454
1812,8,2,1,4,1,1,4194304,0,2.102975,119
1813,8,2,1,4,1,2,2097152,0,1.978036,176
1814,8,2,1,4,1,4,1048576,0,1.952813,227
1815,8,2,1,4,2,1,4194304,0,1.789201,163
1816,8,2,1,4,2,2,2097152,0,2.030558,188
1817,8,2,1,4,2,4,1048576,0,1.872167,276
1818,8,2,1,4,4,1,4194304,0,1.963718,261
1819,8,2,1,4,4,2,2097152,0,1.969139,310
1820,8,2,1,4,4,4,1048576,0,2.061291,469
1821,8,2,1,4,8,1,4194304,0,2.175994,358
1822,8,2,1,4,8,2,2097152,0,2.133808,465
1823,8,2,1,4,8,4,1048576,0,2.046844,688
1824,8,2,1,8,1,1,4194304,0,1.884214,154
1825,8,2,1,8,1,2,2097152,0,1.81538,199
1826,8,2,1,8,1,4,1048576,0,1.912266,330
1827,8,2,1,8,2,1,4194304,0,2.060727,226
1828,8,2,1,8,2,2,2097152,0,2.105982,289
1829,8,2,1,8,2,4,1048576,0,1.893144,507
1830,8,2,1,8,4,1,4194304,0,2.07826,401
1831,8,2,1,8,4,2,2097152,0,1.92978,508
1832,8,2,1,8,4,4,1048576,0,2.046914,695
1833,8,2,2,1,1,1,4194304,0,1.70683,103
1834,8,2,2,1,1,2,2097152,0,1.716442,134
1835,8,2,2,1,1,4,1048576,0,1.765436,240
1836,8,2,2,1,2,1,4194304,0,1.964186,120
1837,8,2,2,1,2,2,2097152,0,2.240297,202
1838,8,2,2,1,2,4,1048576,0,2.161074,280
1839,8,2,2,1,4,1,4194304,0,1.8403,235
1840,8,2,2,1,4,2,2097152,0,1.991236,258
1841,8,2,2,1,4,4,1048576,0,1.835378,331
1842,8,2,2,1,8,1,4194304,0,1.974761,259
1843,8,2,2,1,8,2,2097152,0,1.803674,329
1844,8,2,2,1,8,4,1048576,0,2.086553,408
1845,8,2,2,2,1,1,4194304,0,2.078155,143
1846,8,2,2,2,1,2,2097152,0,1.948519,185
1847,8,2,2,2,1,4,1048576,0,1.924139,296
1848,8,2,2,2,2,1,4194304,0,1.797768,199
1849,8,2,2,2,2,2,2097152,0,1.940512,265
1850,8,2,2,2,2,4,1048576,0,1.905588,344
1851,8,2,2,2,4,1,4194304,0,1.932173,314
1852,8,2,2,2,4,2,2097152,0,1.952564,387
1853,8,2,2,2,4,4,1048576,0,1.997329,449
1854,8,2,2,2,8,1,4194304,0,1.998196,517
1855,8,2,2,2,8,2,2097152,0,2.02093,647
1856,8,2,2,2,8,4,1048576,0,2.017883,709
1857,8,2,2,4,1,1,4194304,0,1.792628,206
1858,8,2,2,4,1,2,2097152,0,2.068777,265
1859,8,2,2,4,1,4,1048576,0,1.889678,336
1860,8,2,2,4,2,1,4194304,0,2.042236,349
1861,8,2,2,4,2,2,2097152,0,1.906994,427
1862,8,2,2,4,2,4,1048576,0,1.866913,496
1863,8,2,2,4,4,1,4194304,0,1.912251,536
1864,8,2,2,4,4,2,2097152,0,2.085218,678
1865,8,2,2,4,4,4,1048576,0,1.941079,738
1866,8,2,2,8,1,1,4194304,0,2.061979,345
1867,8,2,2,8,1,2,2097152,0,2.106519,424
1868,8,2,2,8,1,4,1048576,0,1.944064,512
1869,8,2,2,8,2,1,4194304,0,1.976607,553
1870,8,2,2,8,2,2,2097152,0,1.981764,657
1871,8,2,2,8,2,4,1048576,0,2.050205,765
1872,8,2,4,1,1,1,4194304,0,1.835756,120
1873,8,2,4,1,1,2,2097152,0,1.803819,146
1874,8,2,4,1,1,4,1048576,0,1.99637,249
1875,8,2,4,1,2,1,4194304,0,1.93106,146
1876,8,2,4,1,2,2,2097152,0,2.197003,222
1877,8,2,4,1,2,4,1048576,0,1.944345,269
1878,8,2,4,1,4,1,4194304,0,1.85448,213
1879,8,2,4,1,4,2,2097152,0,1.836767,268
1880,8,2,4,1,4,4,1048576,0,1.966583,398
1881,8,2,4,1,8,1,4194304,0,2.080943,314
1882,8,2,4,1,8,2,2097152,0,2.136876,408
1883,8,2,4,1,8,4,1048576,0,1.928526,547
1884,8,2,4,2,1,1,4194304,0,2.131806,149
1885,8,2,4,2,1,2,2097152,0,2.017115,172
1886,8,2,4,2,1,4,1048576,0,1.933895,298
1887,8,2,4,2,2,1,4194304,0,1.820812,205
1888,8,2,4,2,2,2,2097152,0,1.930126,268
1889,8,2,4,2,2,4,1048576,0,1.846451,392
1890,8,2,4,2,4,1,4194304,0,2.053048,321
1891,8,2,4,2,4,2,2097152,0,2.020885,376
1892,8,2,4,2,4,4,1048576,0,2.053747,641
1893,8,2,4,2,8,1,4194304,0,2.09679,498
1894,8,2,4,2,8,2,2097152,0,2.112871,629
1895,8,2,4,2,8,4,1048576,0,1.980962,776
1896,8,2,4,4,1,1,4194304,0,1.88191,195
1897,8,2,4,4,1,2,2097152,0,1.975854,234
1898,8,2,4,4,1,4,1048576,0,1.906154,418
1899,8,2,4,4,2,1,4194304,0,1.980471,309
1900,8,2,4,4,2,2,2097152,0,1.94481,466
1901,8,2,4,4,2,4,1048576,0,2.241286,587
1902,8,2,4,4,4,1,4194304,0,2.035568,505
1903,8,2,4,4,4,2,2097152,0,2.085676,624
1904,8,2,4,4,4,4,1048576,0,2.006202,834
1905,8,2,4,8,1,1,4194304,0,2.027371,260
1906,8,2,4,8,1,2,2097152,0,2.030868,360
1907,8,2,4,8,1,4,1048576,0,1.973756,520
1908,8,2,4,8,2,1,4194304,0,1.968118,500
1909,8,2,4,8,2,2,2097152,0,2.057154,654
1910,8,2,4,8,2,4,1048576,0,1.902622,796
1911,8,2,8,1,1,1,4194304,0,1.926073,126
1912,8,2,8,1,1,2,2097152,0,1.991525,180
1913,8,2,8,1,1,4,1048576,0,2.073859,271
1914,8,2,8,1,2,1,4194304,0,1.876777,162
1915,8,2,8,1,2,2,2097152,0,1.988467,229
1916,8,2,8,1,2,4,1048576,0,1.954012,318
1917,8,2,8,1,4,1,4194304,0,1.910403,232
1918,8,2,8,1,4,2,2097152,0,1.957573,314
1919,8,2,8,1,4,4,1048576,0,2.09446,468
1920,8,2,8,1,8,1,4194304,0,2.026176,310
1921,8,2,8,1,8,2,2097152,0,2.084906,412
1922,8,2,8,1,8,4,1048576,0,1.975539,677
1923,8,2,8,2,1,1,4194304,0,1.932085,160
1924,8,2,8,2,1,2,2097152,0,1.995918,215
1925,8,2,8,2,1,4,1048576,0,1.939717,309
1926,8,2,8,2,2,1,4194304,0,1.896431,202
1927,8,2,8,2,2,2,2097152,0,2.038415,272
1928,8,2,8,2,2,4,1048576,0,1.932737,473
1929,8,2,8,2,4,1,4194304,0,1.977227,328
1930,8,2,8,2,4,2,2097152,0,2.10787,435
1931,8,2,8,2,4,4,1048576,0,1.958035,668
1932,8,2,8,4,1,1,4194304,0,1.888836,236
1933,8,2,8,4,1,2,2097152,0,1.902713,345
1934,8,2,8,4,1,4,1048576,0,1.940642,489
1935,8,2,8,4,2,1,4194304,0,2.101775,343
1936,8,2,8,4,2,2,2097152,0,1.969966,446
1937,8,2,8,4,2,4,1048576,0,2.034946,732
1938,8,2,8,8,1,1,4194304,0,2.040322,352
1939,8,2,8,8,1,2,2097152,0,2.012569,513
1940,8,2,8,8,1,4,1048576,0,2.041016,718
1941,8,4,1,1,1,1,4194304,0,1.70693,88
1942,8,4,1,1,1,2,2097152,0,1.607797,118
1943,8,4,1,1,1,4,1048576,0,1.658658,171
1944,8,4,1,1,2,1,4194304,0,1.730472,100
1945,8,4,1,1,2,2,2097152,0,1.829591,146
1946,8,4,1,1,2,4,1048576,0,1.73212,208
1947,8,4,1,1,4,1,4194304,0,1.852535,149
1948,8,4,1,1,4,2,2097152,0,1.923397,193
1949,8,4,1,1,4,4,1048576,0,1.877255,254
1950,8,4,1,1,8,1,4194304,0,1.871069,189
1951,8,4,1,1,8,2,2097152,0,1.934866,276
1952,8,4,1,1,8,4,1048576,0,1.928039,464
1953,8,4,1,2,1,1,4194304,0,2.174104,104
1954,8,4,1,2,1,2,2097152,0,2.148437,170
1955,8,4,1,2,1,4,1048576,0,1.989023,235
1956,8,4,1,2,2,1,4194304,0,1.858078,148
1957,8,4,1,2,2,2,2097152,0,2.064793,205
1958,8,4,1,2,2,4,1048576,0,1.925178,260
1959,8,4,1,2,4,1,4194304,0,1.864541,205
1960,8,4,1,2,4,2,2097152,0,1.957062,294
1961,8,4,1,2,4,4,1048576,0,2.001321,450
1962,8,4,1,2,8,1,4194304,0,2.00643,298
1963,8,4,1,2,8,2,2097152,0,2.097771,477
1964,8,4,1,2,8,4,1048576,0,2.04904,642
1965,8,4,1,4,1,1,4194304,0,1.902605,145
1966,8,4,1,4,1,2,2097152,0,1.849624,201
1967,8,4,1,4,1,4,1048576,0,1.858101,279
1968,8,4,1,4,2,1,4194304,0,1.934595,222
1969,8,4,1,4,2,2,2097152,0,1.94778,292
1970,8,4,1,4,2,4,1048576,0,1.932241,442
1971,8,4,1,4,4,1,4194304,0,2.016858,307
1972,8,4,1,4,4,2,2097152,0,2.007441,514
1973,8,4,1,4,4,4,1048576,0,2.049582,536
1974,8,4,1,8,1,1,4194304,0,2.027875,225
1975,8,4,1,8,1,2,2097152,0,1.823251,259
1976,8,4,1,8,1,4,1048576,0,2.062019,428
1977,8,4,1,8,2,1,4194304,0,2.001224,338
1978,8,4,1,8,2,2,2097152,0,2.084334,469
1979,8,4,1,8,2,4,1048576,0,1.977916,598
1980,8,4,2,1,1,1,4194304,0,1.592291,109
1981,8,4,2,1,1,2,2097152,0,1.61477,146
1982,8,4,2,1,1,4,1048576,0,1.636079,235
1983,8,4,2,1,2,1,4194304,0,2.08397,146
1984,8,4,2,1,2,2,2097152,0,1.968077,223
1985,8,4,2,1,2,4,1048576,0,2.102232,271
1986,8,4,2,1,4,1,4194304,0,1.849011,236
1987,8,4,2,1,4,2,2097152,0,1.993925,334
1988,8,4,2,1,4,4,1048576,0,1.798208,378
1989,8,4,2,1,8,1,4194304,0,1.972318,375
1990,8,4,2,1,8,2,2097152,0,1.948674,524
1991,8,4,2,1,8,4,1048576,0,1.909813,546
1992,8,4,2,2,1,1,4194304,0,2.288917,138
1993,8,4,2,2,1,2,2097152,0,2.26995,178
1994,8,4,2,2,1,4,1048576,0,2.09831,297
1995,8,4,2,2,2,1,4194304,0,1.772345,239
1996,8,4,2,2,2,2,2097152,0,1.865294,312
1997,8,4,2,2,2,4,1048576,0,1.784754,401
1998,8,4,2,2,4,1,4194304,0,2.115194,415
1999,8,4,2,2,4,2,2097152,0,2.073288,506
2000,8,4,2,2,4,4,1048576,0,1.996968,557
2001,8,4,2,2,8,1,4194304,0,2.171539,617
2002,8,4,2,2,8,2,2097152,0,2.060106,779
2003,8,4,2,2,8,4,1048576,0,1.9873,819
2004,8,4,2,4,1,1,4194304,0,1.805843,219
2005,8,4,2,4,1,2,2097152,0,1.955003,272
2006,8,4,2,4,1,4,1048576,0,1.82364,314
2007,8,4,2,4,2,1,4194304,0,2.034567,376
2008,8,4,2,4,2,2,2097152,0,1.951452,516
2009,8,4,2,4,2,4,1048576,0,1.934127,559
2010,8,4,2,4,4,1,4194304,0,2.05409,687
2011,8,4,2,4,4,2,2097152,0,2.24255,960
2012,8,4,2,4,4,4,1048576,0,2.146564,873
2013,8,4,2,8,1,1,4194304,0,1.992703,330
2014,8,4,2,8,1,2,2097152,0,2.01729,424
2015,8,4,2,8,1,4,1048576,0,1.977717,479
2016,8,4,2,8,2,1,4194304,0,2.009281,645
2017,8,4,2,8,2,2,2097152,0,2.066877,849
2018,8,4,2,8,2,4,1048576,0,2.108083,869
2019,8,4,4,1,1,1,4194304,0,2.070266,150
